timestamp_utc,device_id,plant_instance_id,species_id,soil_moisture,soil_moisture_raw,soil_temperature_c,air_temperature_c,air_humidity_pct,light_lux,is_watering_event,watering_amount_ml
2026-01-31T07:50:00+00:00,dev_1305,5,2961,0.3338,495,20.04,22.74,31.6,2859.8,0,0.0
2026-01-31T08:00:00+00:00,dev_1305,5,2961,0.3204,494,20.06,22.84,32.8,3419.5,0,0.0
2026-01-31T08:10:00+00:00,dev_1305,5,2961,0.3344,486,20.05,22.91,33.2,3568.1,0,0.0
2026-01-31T08:20:00+00:00,dev_1305,5,2961,0.3234,490,20.16,22.99,36.1,3867.0,0,0.0
2026-01-31T08:30:00+00:00,dev_1305,5,2961,0.333,490,20.19,23.05,29.4,4806.4,0,0.0
2026-01-31T08:40:00+00:00,dev_1305,5,2961,0.332,490,20.22,23.09,35.0,4770.8,0,0.0
2026-01-31T08:50:00+00:00,dev_1305,5,2961,0.341,499,20.26,23.19,31.2,4773.1,0,0.0
2026-01-31T09:00:00+00:00,dev_1305,5,2961,0.3234,485,20.34,23.22,32.8,5761.0,0,0.0
2026-01-31T09:10:00+00:00,dev_1305,5,2961,0.3373,494,20.38,23.32,32.8,4730.9,0,0.0
2026-01-31T09:20:00+00:00,dev_1305,5,2961,0.3316,486,20.41,23.34,33.6,5964.2,0,0.0
2026-01-31T09:30:00+00:00,dev_1305,5,2961,0.3237,496,20.45,23.41,32.4,5878.6,0,0.0
2026-01-31T09:40:00+00:00,dev_1305,5,2961,0.3266,495,20.48,23.43,31.5,7056.8,0,0.0
2026-01-31T09:50:00+00:00,dev_1305,5,2961,0.3286,488,20.54,23.46,32.7,6037.0,0,0.0
2026-01-31T10:00:00+00:00,dev_1305,5,2961,0.3322,495,20.59,23.44,30.8,6072.8,0,0.0
2026-01-31T10:10:00+00:00,dev_1305,5,2961,0.3334,489,20.62,23.43,29.0,6215.8,0,0.0
2026-01-31T10:20:00+00:00,dev_1305,5,2961,0.3235,487,20.68,23.42,29.5,6482.8,0,0.0
2026-01-31T10:30:00+00:00,dev_1305,5,2961,0.3227,486,20.69,23.39,29.3,6526.3,0,0.0
2026-01-31T10:40:00+00:00,dev_1305,5,2961,0.3326,487,20.71,23.37,29.6,6159.9,0,0.0
2026-01-31T10:50:00+00:00,dev_1305,5,2961,0.3245,482,20.76,23.32,31.5,6881.7,0,0.0
2026-01-31T11:00:00+00:00,dev_1305,5,2961,0.3336,485,20.82,23.29,34.3,6212.2,0,0.0
2026-01-31T11:10:00+00:00,dev_1305,5,2961,0.3297,492,20.81,23.18,31.7,6936.3,0,0.0
2026-01-31T11:20:00+00:00,dev_1305,5,2961,0.316,497,20.8,23.11,31.1,6038.5,0,0.0
2026-01-31T11:30:00+00:00,dev_1305,5,2961,0.3245,483,20.81,23.02,32.5,6237.8,0,0.0
2026-01-31T11:40:00+00:00,dev_1305,5,2961,0.3314,485,20.79,22.89,32.8,5680.2,0,0.0
2026-01-31T11:50:00+00:00,dev_1305,5,2961,0.3266,479,20.81,22.78,33.7,4880.8,0,0.0
2026-01-31T12:00:00+00:00,dev_1305,5,2961,0.3227,478,20.8,22.65,30.5,4527.9,0,0.0
2026-01-31T12:10:00+00:00,dev_1305,5,2961,0.3233,494,20.84,22.54,34.1,4743.9,0,0.0
2026-01-31T12:20:00+00:00,dev_1305,5,2961,0.3217,498,20.85,22.4,31.0,3768.0,0,0.0
2026-01-31T12:30:00+00:00,dev_1305,5,2961,0.3357,470,20.85,22.25,31.3,3606.8,0,0.0
2026-01-31T12:40:00+00:00,dev_1305,5,2961,0.321,479,20.86,22.14,35.6,3282.8,0,0.0
2026-01-31T12:50:00+00:00,dev_1305,5,2961,0.3258,480,20.83,21.98,34.2,2728.9,0,0.0
2026-01-31T13:00:00+00:00,dev_1305,5,2961,0.3217,484,20.79,21.82,33.5,2682.1,0,0.0
2026-01-31T13:10:00+00:00,dev_1305,5,2961,0.3178,481,20.74,21.66,34.0,2013.5,0,0.0
2026-01-31T13:20:00+00:00,dev_1305,5,2961,0.3232,488,20.74,21.5,36.1,1750.8,0,0.0
2026-01-31T13:30:00+00:00,dev_1305,5,2961,0.3178,484,20.79,21.38,35.5,1393.4,0,0.0
2026-01-31T13:40:00+00:00,dev_1305,5,2961,0.3226,489,20.8,21.22,36.3,911.4,0,0.0
2026-01-31T13:50:00+00:00,dev_1305,5,2961,0.3155,482,20.76,21.1,37.4,790.0,0,0.0
2026-01-31T14:00:00+00:00,dev_1305,5,2961,0.3193,491,20.75,20.98,34.0,418.1,0,0.0
2026-01-31T14:10:00+00:00,dev_1305,5,2961,0.3209,482,20.75,20.85,36.8,257.3,0,0.0
2026-01-31T14:20:00+00:00,dev_1305,5,2961,0.3155,484,20.69,20.76,38.3,87.3,0,0.0
2026-01-31T14:30:00+00:00,dev_1305,5,2961,0.3246,483,20.67,20.71,40.1,0.0,0,0.0
2026-01-31T14:40:00+00:00,dev_1305,5,2961,0.3285,498,20.67,20.63,40.0,0.0,0,0.0
2026-01-31T14:50:00+00:00,dev_1305,5,2961,0.3224,481,20.59,20.55,35.8,0.0,0,0.0
2026-01-31T15:00:00+00:00,dev_1305,5,2961,0.3246,496,20.59,20.48,38.2,0.0,0,0.0
2026-01-31T15:10:00+00:00,dev_1305,5,2961,0.3172,493,20.58,20.39,41.3,0.0,0,0.0
2026-01-31T15:20:00+00:00,dev_1305,5,2961,0.3226,481,20.54,20.31,37.3,0.0,0,0.0
2026-01-31T15:30:00+00:00,dev_1305,5,2961,0.3184,487,20.49,20.2,37.2,0.0,0,0.0
2026-01-31T15:40:00+00:00,dev_1305,5,2961,0.3225,484,20.42,20.09,41.1,0.0,0,0.0
2026-01-31T15:50:00+00:00,dev_1305,5,2961,0.3263,495,20.41,20.02,40.3,0.0,0,0.0
2026-01-31T16:00:00+00:00,dev_1305,5,2961,0.3272,491,20.36,19.91,38.9,0.0,0,0.0
2026-01-31T16:10:00+00:00,dev_1305,5,2961,0.328,485,20.35,19.87,44.2,0.0,0,0.0
2026-01-31T16:20:00+00:00,dev_1305,5,2961,0.3224,483,20.35,19.77,42.0,0.0,0,0.0
2026-01-31T16:30:00+00:00,dev_1305,5,2961,0.3246,484,20.32,19.66,40.1,0.0,0,0.0
2026-01-31T16:40:00+00:00,dev_1305,5,2961,0.3289,480,20.27,19.61,41.9,0.0,0,0.0
2026-01-31T16:50:00+00:00,dev_1305,5,2961,0.3206,488,20.21,19.53,41.3,0.0,0,0.0
2026-01-31T17:00:00+00:00,dev_1305,5,2961,0.3263,490,20.16,19.44,42.4,0.0,0,0.0
2026-01-31T17:10:00+00:00,dev_1305,5,2961,0.3218,482,20.19,19.37,39.3,0.0,0,0.0
2026-01-31T17:20:00+00:00,dev_1305,5,2961,0.3223,481,20.18,19.31,40.4,0.0,0,0.0
2026-01-31T17:30:00+00:00,dev_1305,5,2961,0.3203,490,20.13,19.23,43.6,0.0,0,0.0
2026-01-31T17:40:00+00:00,dev_1305,5,2961,0.3225,486,20.1,19.18,44.5,0.0,0,0.0
2026-01-31T17:50:00+00:00,dev_1305,5,2961,0.3269,484,20.04,19.15,39.1,0.0,0,0.0
2026-01-31T18:00:00+00:00,dev_1305,5,2961,0.3207,490,20.05,19.06,41.9,0.0,0,0.0
2026-01-31T18:10:00+00:00,dev_1305,5,2961,0.3288,483,20.04,19.02,40.0,0.0,0,0.0
2026-01-31T18:20:00+00:00,dev_1305,5,2961,0.3239,479,19.97,19.0,41.6,0.0,0,0.0
2026-01-31T18:30:00+00:00,dev_1305,5,2961,0.3277,494,19.94,18.93,41.9,0.0,0,0.0
2026-01-31T18:40:00+00:00,dev_1305,5,2961,0.3192,464,19.86,18.88,39.1,0.0,0,0.0
2026-01-31T18:50:00+00:00,dev_1305,5,2961,0.3149,485,19.76,18.83,43.7,0.0,0,0.0
2026-01-31T19:00:00+00:00,dev_1305,5,2961,0.325,486,19.73,18.82,41.1,0.0,0,0.0
2026-01-31T19:10:00+00:00,dev_1305,5,2961,0.3245,478,19.72,18.79,37.9,0.0,0,0.0
2026-01-31T19:20:00+00:00,dev_1305,5,2961,0.3182,500,19.69,18.75,39.3,0.0,0,0.0
2026-01-31T19:30:00+00:00,dev_1305,5,2961,0.3176,492,19.66,18.74,40.2,0.0,0,0.0
2026-01-31T19:40:00+00:00,dev_1305,5,2961,0.3153,489,19.61,18.69,40.5,0.0,0,0.0
2026-01-31T19:50:00+00:00,dev_1305,5,2961,0.3147,489,19.61,18.66,46.8,0.0,0,0.0
2026-01-31T20:00:00+00:00,dev_1305,5,2961,0.3162,476,19.61,18.63,43.0,0.0,0,0.0
2026-01-31T20:10:00+00:00,dev_1305,5,2961,0.3152,488,19.58,18.6,41.5,0.0,0,0.0
2026-01-31T20:20:00+00:00,dev_1305,5,2961,0.3136,471,19.55,18.58,37.4,0.0,0,0.0
2026-01-31T20:30:00+00:00,dev_1305,5,2961,0.3197,483,19.49,18.57,41.6,0.0,0,0.0
2026-01-31T20:40:00+00:00,dev_1305,5,2961,0.3211,496,19.43,18.59,45.0,0.0,0,0.0
2026-01-31T20:50:00+00:00,dev_1305,5,2961,0.3161,488,19.41,18.58,44.3,0.0,0,0.0
2026-01-31T21:00:00+00:00,dev_1305,5,2961,0.324,479,19.37,18.54,43.5,0.0,0,0.0
2026-01-31T21:10:00+00:00,dev_1305,5,2961,0.3188,493,19.3,18.56,42.5,0.0,0,0.0
2026-01-31T21:20:00+00:00,dev_1305,5,2961,0.3066,472,19.29,18.62,43.1,0.0,0,0.0
2026-01-31T21:30:00+00:00,dev_1305,5,2961,0.3086,475,19.27,18.64,42.8,0.0,0,0.0
2026-01-31T21:40:00+00:00,dev_1305,5,2961,0.3175,471,19.24,18.63,36.9,0.0,0,0.0
2026-01-31T21:50:00+00:00,dev_1305,5,2961,0.3159,475,19.22,18.63,42.8,0.0,0,0.0
2026-01-31T22:00:00+00:00,dev_1305,5,2961,0.3159,477,19.2,18.67,44.7,0.0,0,0.0
2026-01-31T22:10:00+00:00,dev_1305,5,2961,0.3233,489,19.14,18.72,38.9,0.0,0,0.0
2026-01-31T22:20:00+00:00,dev_1305,5,2961,0.3194,487,19.15,18.74,41.6,0.0,0,0.0
2026-01-31T22:30:00+00:00,dev_1305,5,2961,0.3175,481,19.13,18.8,40.5,0.0,0,0.0
2026-01-31T22:40:00+00:00,dev_1305,5,2961,0.3141,485,19.1,18.79,41.4,0.0,0,0.0
2026-01-31T22:50:00+00:00,dev_1305,5,2961,0.3174,481,19.07,18.82,43.0,0.0,0,0.0
2026-01-31T23:00:00+00:00,dev_1305,5,2961,0.3209,488,19.08,18.88,38.7,0.0,0,0.0
2026-01-31T23:10:00+00:00,dev_1305,5,2961,0.3173,484,19.06,18.91,41.0,0.0,0,0.0
2026-01-31T23:20:00+00:00,dev_1305,5,2961,0.3114,474,19.07,18.97,43.5,0.0,0,0.0
2026-01-31T23:30:00+00:00,dev_1305,5,2961,0.3226,488,19.06,19.0,40.7,0.0,0,0.0
2026-01-31T23:40:00+00:00,dev_1305,5,2961,0.3069,481,19.04,19.05,42.4,0.0,0,0.0
2026-01-31T23:50:00+00:00,dev_1305,5,2961,0.3236,471,18.99,19.13,43.4,0.0,0,0.0
2026-01-01T00:00:00+00:00,dev_1306,6,2961,0.7379,711,19.49,19.97,52.3,0.0,0,0.0
2026-01-01T00:10:00+00:00,dev_1306,6,2961,0.7398,712,19.53,20.03,50.6,0.0,0,0.0
2026-01-01T00:20:00+00:00,dev_1306,6,2961,0.7477,706,19.54,20.08,51.1,0.0,0,0.0
2026-01-01T00:30:00+00:00,dev_1306,6,2961,0.7341,701,19.55,20.12,52.9,0.0,0,0.0
2026-01-01T00:40:00+00:00,dev_1306,6,2961,0.7415,708,19.54,20.15,55.4,0.0,0,0.0
2026-01-01T00:50:00+00:00,dev_1306,6,2961,0.735,712,19.56,20.21,51.7,0.0,0,0.0
2026-01-01T01:00:00+00:00,dev_1306,6,2961,0.7359,708,19.5,20.26,55.9,0.0,0,0.0
2026-01-01T01:10:00+00:00,dev_1306,6,2961,0.7404,716,19.52,20.35,49.9,0.0,0,0.0
2026-01-01T01:20:00+00:00,dev_1306,6,2961,0.7365,708,19.45,20.45,49.1,0.0,0,0.0
2026-01-01T01:30:00+00:00,dev_1306,6,2961,0.7301,711,19.46,20.51,53.0,0.0,0,0.0
2026-01-01T01:40:00+00:00,dev_1306,6,2961,0.7311,703,19.47,20.59,47.2,0.0,0,0.0
2026-01-01T01:50:00+00:00,dev_1306,6,2961,0.7373,700,19.48,20.7,51.5,0.0,0,0.0
2026-01-01T02:00:00+00:00,dev_1306,6,2961,0.7349,706,19.5,20.78,50.6,0.0,0,0.0
2026-01-01T02:10:00+00:00,dev_1306,6,2961,0.735,702,19.52,20.88,49.1,0.0,0,0.0
2026-01-01T02:20:00+00:00,dev_1306,6,2961,0.7346,708,19.51,20.97,48.9,0.0,0,0.0
2026-01-01T02:30:00+00:00,dev_1306,6,2961,0.7333,705,19.56,21.06,50.6,0.0,0,0.0
2026-01-01T02:40:00+00:00,dev_1306,6,2961,0.7275,703,19.53,21.14,52.9,0.0,0,0.0
2026-01-01T02:50:00+00:00,dev_1306,6,2961,0.728,704,19.6,21.25,48.0,0.0,0,0.0
2026-01-01T03:00:00+00:00,dev_1306,6,2961,0.7296,705,19.61,21.35,49.2,0.0,0,0.0
2026-01-01T03:10:00+00:00,dev_1306,6,2961,0.7248,697,19.66,21.43,51.1,0.0,0,0.0
2026-01-01T03:20:00+00:00,dev_1306,6,2961,0.731,698,19.73,21.52,52.8,0.0,0,0.0
2026-01-01T03:30:00+00:00,dev_1306,6,2961,0.7371,699,19.69,21.62,52.6,0.0,0,0.0
2026-01-01T03:40:00+00:00,dev_1306,6,2961,0.7366,704,19.71,21.71,50.0,0.0,0,0.0
2026-01-01T03:50:00+00:00,dev_1306,6,2961,0.728,703,19.71,21.81,46.8,0.0,0,0.0
2026-01-01T04:00:00+00:00,dev_1306,6,2961,0.7237,709,19.73,21.9,44.9,0.0,0,0.0
2026-01-01T04:10:00+00:00,dev_1306,6,2961,0.7219,704,19.7,21.96,50.7,0.0,0,0.0
2026-01-01T04:20:00+00:00,dev_1306,6,2961,0.7235,691,19.72,22.06,48.8,0.0,0,0.0
2026-01-01T04:30:00+00:00,dev_1306,6,2961,0.7193,701,19.76,22.14,52.1,0.0,0,0.0
2026-01-01T04:40:00+00:00,dev_1306,6,2961,0.7228,709,19.78,22.22,54.1,0.0,0,0.0
2026-01-01T04:50:00+00:00,dev_1306,6,2961,0.7241,703,19.85,22.3,47.2,0.0,0,0.0
2026-01-01T05:00:00+00:00,dev_1306,6,2961,0.7146,703,19.89,22.38,46.3,0.0,0,0.0
2026-01-01T05:10:00+00:00,dev_1306,6,2961,0.7229,693,19.91,22.42,44.3,0.0,0,0.0
2026-01-01T05:20:00+00:00,dev_1306,6,2961,0.72,694,19.94,22.51,49.7,0.0,0,0.0
2026-01-01T05:30:00+00:00,dev_1306,6,2961,0.7204,703,19.95,22.6,45.2,0.0,0,0.0
2026-01-01T05:40:00+00:00,dev_1306,6,2961,0.7239,706,19.96,22.63,49.0,0.0,0,0.0
2026-01-01T05:50:00+00:00,dev_1306,6,2961,0.7211,694,20.05,22.7,49.5,0.0,0,0.0
2026-01-01T06:00:00+00:00,dev_1306,6,2961,0.7158,691,20.14,22.75,46.2,0.0,0,0.0
2026-01-01T06:10:00+00:00,dev_1306,6,2961,0.7248,697,20.18,22.81,48.2,0.0,0,0.0
2026-01-01T06:20:00+00:00,dev_1306,6,2961,0.723,708,20.19,22.83,46.7,48.0,0,0.0
2026-01-01T06:30:00+00:00,dev_1306,6,2961,0.7232,688,20.24,22.91,43.6,169.6,0,0.0
2026-01-01T06:40:00+00:00,dev_1306,6,2961,0.7079,699,20.28,22.98,47.2,329.6,0,0.0
2026-01-01T06:50:00+00:00,dev_1306,6,2961,0.721,701,20.32,23.06,41.6,598.9,0,0.0
2026-01-01T07:00:00+00:00,dev_1306,6,2961,0.7107,693,20.45,23.16,48.0,825.2,0,0.0
2026-01-01T07:10:00+00:00,dev_1306,6,2961,0.7083,691,20.53,23.23,43.1,1128.0,0,0.0
2026-01-01T07:20:00+00:00,dev_1306,6,2961,0.7134,701,20.54,23.31,42.4,1393.4,0,0.0
2026-01-01T07:30:00+00:00,dev_1306,6,2961,0.7136,703,20.53,23.37,46.8,1650.6,0,0.0
2026-01-01T07:40:00+00:00,dev_1306,6,2961,0.707,687,20.59,23.44,43.1,2076.4,0,0.0
2026-01-01T07:50:00+00:00,dev_1306,6,2961,0.7126,693,20.64,23.57,45.1,2323.2,0,0.0
2026-01-01T08:00:00+00:00,dev_1306,6,2961,0.699,684,20.69,23.65,42.5,2799.4,0,0.0
2026-01-01T08:10:00+00:00,dev_1306,6,2961,0.7117,687,20.76,23.74,43.5,3030.7,0,0.0
2026-01-01T08:20:00+00:00,dev_1306,6,2961,0.7066,687,20.82,23.78,45.2,3673.6,0,0.0
2026-01-01T08:30:00+00:00,dev_1306,6,2961,0.6996,696,20.87,23.84,41.1,3888.5,0,0.0
2026-01-01T08:40:00+00:00,dev_1306,6,2961,0.7001,689,20.92,23.9,44.4,4390.8,0,0.0
2026-01-01T08:50:00+00:00,dev_1306,6,2961,0.7003,687,20.96,23.97,45.7,4256.5,0,0.0
2026-01-01T09:00:00+00:00,dev_1306,6,2961,0.7106,688,21.08,23.98,40.9,4963.5,0,0.0
2026-01-01T09:10:00+00:00,dev_1306,6,2961,0.7086,685,21.14,24.03,44.4,4825.6,0,0.0
2026-01-01T09:20:00+00:00,dev_1306,6,2961,0.7021,691,21.17,24.11,46.1,5335.5,0,0.0
2026-01-01T09:30:00+00:00,dev_1306,6,2961,0.6944,678,21.17,24.17,41.5,5719.3,0,0.0
2026-01-01T09:40:00+00:00,dev_1306,6,2961,0.6995,690,21.21,24.16,45.1,5854.4,0,0.0
2026-01-01T09:50:00+00:00,dev_1306,6,2961,0.699,686,21.28,24.18,46.0,6332.3,0,0.0
2026-01-01T10:00:00+00:00,dev_1306,6,2961,0.6924,682,21.31,24.17,44.0,5839.1,0,0.0
2026-01-01T10:10:00+00:00,dev_1306,6,2961,0.6993,684,21.35,24.14,39.0,5921.9,0,0.0
2026-01-01T10:20:00+00:00,dev_1306,6,2961,0.7014,678,21.44,24.11,42.2,5760.8,0,0.0
2026-01-01T10:30:00+00:00,dev_1306,6,2961,0.6965,674,21.5,24.07,44.9,5865.8,0,0.0
2026-01-01T10:40:00+00:00,dev_1306,6,2961,0.6931,679,21.51,24.02,44.0,5418.7,0,0.0
2026-01-01T10:50:00+00:00,dev_1306,6,2961,0.6956,680,21.54,23.97,44.2,5401.7,0,0.0
2026-01-01T11:00:00+00:00,dev_1306,6,2961,0.7003,678,21.58,23.89,41.2,4974.0,0,0.0
2026-01-01T11:10:00+00:00,dev_1306,6,2961,0.688,691,21.62,23.82,45.2,4825.6,0,0.0
2026-01-01T11:20:00+00:00,dev_1306,6,2961,0.6936,676,21.61,23.72,45.1,5231.6,0,0.0
2026-01-01T11:30:00+00:00,dev_1306,6,2961,0.6956,678,21.67,23.6,43.8,4887.5,0,0.0
2026-01-01T11:40:00+00:00,dev_1306,6,2961,0.6865,682,21.72,23.45,47.2,5100.9,0,0.0
2026-01-01T11:50:00+00:00,dev_1306,6,2961,0.6841,687,21.74,23.34,45.2,4101.3,0,0.0
2026-01-01T12:00:00+00:00,dev_1306,6,2961,0.6884,678,21.75,23.21,48.9,4488.8,0,0.0
2026-01-01T12:10:00+00:00,dev_1306,6,2961,0.6922,685,21.72,23.1,44.6,3778.4,0,0.0
2026-01-01T12:20:00+00:00,dev_1306,6,2961,0.6824,683,21.78,22.96,46.0,3495.7,0,0.0
2026-01-01T12:30:00+00:00,dev_1306,6,2961,0.6863,673,21.79,22.83,46.2,3460.3,0,0.0
2026-01-01T12:40:00+00:00,dev_1306,6,2961,0.6882,673,21.8,22.7,45.2,3275.5,0,0.0
2026-01-01T12:50:00+00:00,dev_1306,6,2961,0.6921,677,21.79,22.57,43.9,2350.6,0,0.0
2026-01-01T13:00:00+00:00,dev_1306,6,2961,0.6873,682,21.8,22.42,49.7,2314.3,0,0.0
2026-01-01T13:10:00+00:00,dev_1306,6,2961,0.6844,682,21.79,22.28,49.2,1712.0,0,0.0
2026-01-01T13:20:00+00:00,dev_1306,6,2961,0.6834,688,21.75,22.12,48.2,1422.8,0,0.0
2026-01-01T13:30:00+00:00,dev_1306,6,2961,0.6865,681,21.83,21.99,47.6,1302.6,0,0.0
2026-01-01T13:40:00+00:00,dev_1306,6,2961,0.686,677,21.85,21.85,46.6,853.8,0,0.0
2026-01-01T13:50:00+00:00,dev_1306,6,2961,0.6829,681,21.86,21.7,48.8,617.7,0,0.0
2026-01-01T14:00:00+00:00,dev_1306,6,2961,0.6816,675,21.88,21.6,49.9,413.4,0,0.0
2026-01-01T14:10:00+00:00,dev_1306,6,2961,0.6823,685,21.85,21.46,46.4,235.2,0,0.0
2026-01-01T14:20:00+00:00,dev_1306,6,2961,0.6783,683,21.78,21.39,46.9,71.9,0,0.0
2026-01-01T14:30:00+00:00,dev_1306,6,2961,0.6779,677,21.75,21.24,48.1,0.0,0,0.0
2026-01-01T14:40:00+00:00,dev_1306,6,2961,0.6799,675,21.7,21.19,46.6,0.0,0,0.0
2026-01-01T14:50:00+00:00,dev_1306,6,2961,0.6846,679,21.69,21.11,51.0,0.0,0,0.0
2026-01-01T15:00:00+00:00,dev_1306,6,2961,0.6805,670,21.66,21.03,49.2,0.0,0,0.0
2026-01-01T15:10:00+00:00,dev_1306,6,2961,0.6765,676,21.64,20.96,52.6,0.0,0,0.0
2026-01-01T15:20:00+00:00,dev_1306,6,2961,0.6802,689,21.62,20.83,51.3,0.0,0,0.0
2026-01-01T15:30:00+00:00,dev_1306,6,2961,0.6805,673,21.58,20.8,49.6,0.0,0,0.0
2026-01-01T15:40:00+00:00,dev_1306,6,2961,0.6725,675,21.59,20.69,50.3,0.0,0,0.0
2026-01-01T15:50:00+00:00,dev_1306,6,2961,0.6722,670,21.54,20.61,54.2,0.0,0,0.0
2026-01-01T16:00:00+00:00,dev_1306,6,2961,0.675,679,21.51,20.54,50.1,0.0,0,0.0
2026-01-01T16:10:00+00:00,dev_1306,6,2961,0.673,673,21.48,20.44,51.9,0.0,0,0.0
2026-01-01T16:20:00+00:00,dev_1306,6,2961,0.673,679,21.44,20.38,51.3,0.0,0,0.0
2026-01-01T16:30:00+00:00,dev_1306,6,2961,0.6721,666,21.42,20.31,55.6,0.0,0,0.0
2026-01-01T16:40:00+00:00,dev_1306,6,2961,0.6749,677,21.41,20.25,52.7,0.0,0,0.0
2026-01-01T16:50:00+00:00,dev_1306,6,2961,0.6735,675,21.37,20.11,54.4,0.0,0,0.0
2026-01-01T17:00:00+00:00,dev_1306,6,2961,0.6719,678,21.3,20.05,58.9,0.0,0,0.0
2026-01-01T17:10:00+00:00,dev_1306,6,2961,0.6724,676,21.24,19.98,54.1,0.0,0,0.0
2026-01-01T17:20:00+00:00,dev_1306,6,2961,0.6797,670,21.19,19.9,49.2,0.0,0,0.0
2026-01-01T17:30:00+00:00,dev_1306,6,2961,0.6704,686,21.21,19.83,54.2,0.0,0,0.0
2026-01-01T17:40:00+00:00,dev_1306,6,2961,0.6748,674,21.16,19.71,50.3,0.0,0,0.0
2026-01-01T17:50:00+00:00,dev_1306,6,2961,0.6764,680,21.11,19.65,50.1,0.0,0,0.0
2026-01-01T18:00:00+00:00,dev_1306,6,2961,0.6794,670,21.05,19.61,50.7,0.0,0,0.0
2026-01-01T18:10:00+00:00,dev_1306,6,2961,0.6731,679,21.01,19.56,52.7,0.0,0,0.0
2026-01-01T18:20:00+00:00,dev_1306,6,2961,0.6669,671,20.92,19.51,50.6,0.0,0,0.0
2026-01-01T18:30:00+00:00,dev_1306,6,2961,0.6669,669,20.85,19.49,55.2,0.0,0,0.0
2026-01-01T18:40:00+00:00,dev_1306,6,2961,0.6734,670,20.83,19.46,53.8,0.0,0,0.0
2026-01-01T18:50:00+00:00,dev_1306,6,2961,0.6618,664,20.8,19.41,51.7,0.0,0,0.0
2026-01-01T19:00:00+00:00,dev_1306,6,2961,0.6783,669,20.71,19.41,55.7,0.0,0,0.0
2026-01-01T19:10:00+00:00,dev_1306,6,2961,0.6745,678,20.65,19.43,55.0,0.0,0,0.0
2026-01-01T19:20:00+00:00,dev_1306,6,2961,0.6708,670,20.62,19.4,56.9,0.0,0,0.0
2026-01-01T19:30:00+00:00,dev_1306,6,2961,0.6623,663,20.58,19.38,53.8,0.0,0,0.0
2026-01-01T19:40:00+00:00,dev_1306,6,2961,0.6693,669,20.48,19.38,56.4,0.0,0,0.0
2026-01-01T19:50:00+00:00,dev_1306,6,2961,0.6633,677,20.4,19.37,54.6,0.0,0,0.0
2026-01-01T20:00:00+00:00,dev_1306,6,2961,0.6693,671,20.38,19.34,55.8,0.0,0,0.0
2026-01-01T20:10:00+00:00,dev_1306,6,2961,0.67,668,20.34,19.35,54.3,0.0,0,0.0
2026-01-01T20:20:00+00:00,dev_1306,6,2961,0.6663,673,20.31,19.33,58.0,0.0,0,0.0
2026-01-01T20:30:00+00:00,dev_1306,6,2961,0.6655,670,20.25,19.32,53.4,0.0,0,0.0
2026-01-01T20:40:00+00:00,dev_1306,6,2961,0.6671,662,20.2,19.31,57.4,0.0,0,0.0
2026-01-01T20:50:00+00:00,dev_1306,6,2961,0.6641,678,20.11,19.29,54.5,0.0,0,0.0
2026-01-01T21:00:00+00:00,dev_1306,6,2961,0.6595,671,20.06,19.28,55.6,0.0,0,0.0
2026-01-01T21:10:00+00:00,dev_1306,6,2961,0.6649,672,20.04,19.3,57.3,0.0,0,0.0
2026-01-01T21:20:00+00:00,dev_1306,6,2961,0.6629,668,20.02,19.29,59.5,0.0,0,0.0
2026-01-01T21:30:00+00:00,dev_1306,6,2961,0.6662,674,19.99,19.29,52.4,0.0,0,0.0
2026-01-01T21:40:00+00:00,dev_1306,6,2961,0.6628,661,19.98,19.33,54.2,0.0,0,0.0
2026-01-01T21:50:00+00:00,dev_1306,6,2961,0.6613,672,19.95,19.35,55.3,0.0,0,0.0
2026-01-01T22:00:00+00:00,dev_1306,6,2961,0.6641,664,19.9,19.37,55.2,0.0,0,0.0
2026-01-01T22:10:00+00:00,dev_1306,6,2961,0.6666,667,19.89,19.43,56.1,0.0,0,0.0
2026-01-01T22:20:00+00:00,dev_1306,6,2961,0.662,674,19.88,19.46,54.1,0.0,0,0.0
2026-01-01T22:30:00+00:00,dev_1306,6,2961,0.6635,676,19.8,19.44,52.0,0.0,0,0.0
2026-01-01T22:40:00+00:00,dev_1306,6,2961,0.663,666,19.77,19.48,56.9,0.0,0,0.0
2026-01-01T22:50:00+00:00,dev_1306,6,2961,0.6646,661,19.74,19.49,54.4,0.0,0,0.0
2026-01-01T23:00:00+00:00,dev_1306,6,2961,0.6657,669,19.68,19.51,57.3,0.0,0,0.0
2026-01-01T23:10:00+00:00,dev_1306,6,2961,0.667,661,19.64,19.57,57.3,0.0,0,0.0
2026-01-01T23:20:00+00:00,dev_1306,6,2961,0.6616,662,19.67,19.63,52.6,0.0,0,0.0
2026-01-01T23:30:00+00:00,dev_1306,6,2961,0.6659,671,19.61,19.65,54.7,0.0,0,0.0
2026-01-01T23:40:00+00:00,dev_1306,6,2961,0.6688,667,19.59,19.69,54.1,0.0,0,0.0
2026-01-01T23:50:00+00:00,dev_1306,6,2961,0.657,663,19.6,19.72,56.1,0.0,0,0.0
2026-01-02T00:00:00+00:00,dev_1306,6,2961,0.6563,658,19.58,19.77,53.0,0.0,0,0.0
2026-01-02T00:10:00+00:00,dev_1306,6,2961,0.6552,661,19.64,19.84,51.7,0.0,0,0.0
